timestamp,heartrate,steps,calories,gsr,skin_temp,air_temp
45,0,1.1,0.00057,89.6,85.6,
46,0,1.1,0.000574,89.6,85.4,
45,0,1.0,0.00058,89.6,85.1,
45,0,1.1,0.000565,89.8,85.1,
46,0,1.1,0.000582,89.8,85.1,
45,0,1.0,0.000569,89.8,85.1,
45,0,1.1,0.000593,89.9,85.1,
44,0,1.3,0.000592,89.9,85.1,
43,0,1.1,0.000564,90.0,85.3,
43,0,1.0,0.000547,90.0,85.6,
42,0,1.0,0.000544,90.3,85.7,
44,0,0.9,0.000537,90.5,86.2,
44,0,1.1,0.000529,90.6,86.6,
42,0,0.9,0.000531,90.7,86.9,
43,0,1.0,0.00053,90.8,87.1,
43,0,1.1,0.00053,91.0,87.3,
44,0,1.1,0.000532,91.1,87.3,
45,0,1.0,0.00052,91.2,87.5,
47,0,1.1,0.000529,91.4,87.8,
46,0,1.1,0.000527,91.4,87.8,
47,0,1.3,0.000559,91.5,87.8,
49,0,1.2,0.000586,91.4,87.8,
72,0,1.3,0.000579,91.2,87.6,
43,0,1.1,0.000566,91.1,87.2,
44,0,1.0,0.000565,91.0,86.7,
44,0,1.2,0.000561,90.7,86.5,
63,0,1.1,0.000569,90.5,86.3,
45,0,1.0,0.000582,90.2,86.0,
43,0,1.1,0.000567,90.0,85.8,
43,0,1.1,0.000563,89.8,85.6,
44,0,1.1,0.000563,89.7,85.4,
45,0,1.0,0.000583,89.6,85.1,
48,0,1.1,0.00057,89.4,85.1,
78,0,1.2,0.000547,89.4,84.9,
44,0,1.1,0.000572,89.4,84.7,
44,0,1.1,0.000589,89.3,84.7,
45,0,1.0,0.000565,89.2,84.7,
42,0,1.4,0.000572,89.2,84.7,
44,0,1.0,0.000561,89.1,84.7,
45,0,1.0,0.000567,89.1,84.8,
43,0,1.1,0.000562,89.1,85.1,
44,0,1.1,0.000562,89.1,85.1,
44,0,1.0,0.000558,89.1,85.1,
46,0,1.3,0.000566,89.4,85.3,
42,0,1.1,0.000571,90.0,85.7,
45,0,1.0,0.000561,90.3,86.0,
46,0,1.1,0.000546,90.4,86.2,
44,0,1.1,0.000557,90.5,86.6,
43,0,1.0,0.000547,90.5,87.1,
44,0,1.1,0.000529,90.7,87.3,
43,0,1.0,0.000535,90.7,87.3,
43,0,0.9,0.00053,90.7,87.5,
43,0,1.0,0.000527,90.7,87.8,
43,0,1.0,0.00053,90.7,87.8,
44,0,1.0,0.000525,90.7,87.8,
44,0,1.1,0.000522,90.7,87.8,
44,0,1.0,0.000526,90.9,88.0,
44,0,1.0,0.000527,91.0,88.2,
44,0,1.0,0.000534,91.0,88.2,
44,0,1.0,0.000547,91.0,88.2,
44,0,1.1,0.000583,91.0,88.2,
44,0,1.6,0.000598,91.0,88.2,
45,0,1.0,0.000573,91.0,88.2,
42,0,1.1,0.00058,91.2,88.4,
43,0,1.0,0.000583,91.2,88.7,
43,0,0.8,0.00058,91.3,88.7,
42,0,0.9,0.000587,91.4,88.9,
42,0,1.0,0.000584,91.5,89.2,
41,0,1.1,0.000584,91.6,89.2,
42,0,1.0,0.000594,91.6,89.2,
43,0,1.1,0.000586,91.8,89.2,
43,0,1.0,0.000594,91.9,89.2,
43,0,1.0,0.000577,91.9,89.2,
42,0,1.0,0.000581,91.9,89.2,
43,0,1.0,0.00059,91.9,89.0,
43,0,1.1,0.000589,91.9,88.7,
44,0,1.1,0.000589,91.9,88.7,
44,0,1.0,0.000583,91.9,88.7,
44,0,1.1,0.0006,91.9,88.7,
45,0,1.0,0.000576,91.9,88.7,
45,0,1.1,0.000595,91.9,88.7,
44,0,1.0,0.000605,91.9,88.7,
45,0,1.0,0.000606,91.9,88.7,
44,0,1.0,0.000614,91.9,88.7,
45,0,1.1,0.000595,91.9,88.7,
44,0,1.0,0.000604,91.9,88.7,
43,0,1.1,0.000594,91.9,88.7,
45,0,1.0,0.000602,91.9,88.5,
45,0,1.1,0.000595,91.9,88.4,
45,0,1.1,0.00061,91.9,88.5,
45,0,1.0,0.000596,91.9,88.4,
45,0,1.1,0.000595,92.0,88.7,
45,0,1.0,0.000607,92.1,88.7,
56,0,1.4,0.0006,92.1,88.5,
43,0,1.1,0.000589,91.9,88.1,
43,0,1.0,0.00057,91.9,87.8,
42,0,1.0,0.00058,91.6,87.6,
42,0,1.1,0.000574,91.6,87.3,
42,0,1.0,0.00058,91.4,87.2,
41,0,1.1,0.000576,91.4,86.9,
43,0,1.0,0.000577,91.2,86.9,
43,0,1.1,0.000575,91.2,86.9,
42,0,1.0,0.000582,91.1,86.9,
43,0,1.1,0.000568,91.0,86.7,
43,0,1.0,0.000574,91.0,86.5,
42,0,1.1,0.000578,91.0,86.5,
42,0,1.1,0.000577,90.9,86.5,
44,0,1.0,0.000573,90.7,86.5,
44,0,1.1,0.000568,90.7,86.5,
43,0,1.1,0.000577,90.7,86.5,
43,0,1.0,0.000579,90.7,86.5,
44,0,1.1,0.000575,90.7,86.5,
52,0,1.4,0.000571,90.5,86.3,
41,0,1.0,0.00055,90.5,86.2,
40,0,1.0,0.000545,90.7,86.5,
40,0,1.1,0.000554,90.8,86.6,
41,0,1.0,0.000559,91.0,87.1,
39,0,1.1,0.000572,91.2,87.5,
40,0,1.1,0.000642,91.3,87.8,
39,0,0.9,0.000654,91.4,88.0,
41,0,1.0,0.000676,91.4,88.2,
40,0,0.9,0.000671,91.6,88.4,
42,0,1.1,0.000706,91.6,88.7,
40,0,1.1,0.000654,91.6,88.7,
40,0,0.9,0.0007,91.7,88.9,
42,0,1.1,0.000719,91.8,89.2,
41,0,1.5,0.000706,91.9,89.2,
39,0,1.1,0.000598,91.9,89.0,
40,0,1.0,0.000603,91.8,88.5,
39,0,1.1,0.000585,91.6,88.1,
38,0,1.3,0.000587,91.5,87.8,
39,0,1.1,0.000568,91.6,87.6,
39,0,1.0,0.000571,91.4,87.3,
38,0,1.0,0.000561,91.4,87.5,
39,0,1.1,0.000583,91.4,88.0,
39,0,1.1,0.000605,91.3,88.2,
38,0,1.3,0.000625,91.2,88.4,
38,0,1.0,0.000595,91.0,88.5,
39,0,1.2,0.000683,90.9,88.2,
40,0,1.1,0.000657,91.0,88.2,
40,0,1.1,0.000654,91.2,88.4,
40,0,1.1,0.000642,91.2,88.7,
39,0,1.0,0.00064,91.2,88.7,
39,0,1.1,0.000647,91.2,88.7,
40,0,1.0,0.000649,91.2,88.7,
40,0,1.1,0.000666,91.2,88.7,
40,0,1.1,0.000642,91.3,88.7,
41,0,1.0,0.0007,91.4,88.7,
40,0,1.1,0.000712,91.4,88.7,
40,0,1.0,0.000726,91.4,88.7,
40,0,1.1,0.000709,91.4,88.7,
39,0,1.1,0.000759,91.4,88.7,
40,0,1.1,0.000786,91.4,88.7,
40,0,1.0,0.000828,91.4,88.7,
40,0,1.2,0.000902,91.4,88.7,
39,0,1.0,0.00101,91.4,88.7,
40,0,1.1,0.00106,91.4,88.7,
39,0,1.1,0.00119,91.4,88.7,
40,0,1.0,0.00137,91.4,88.7,
40,0,1.1,0.00134,91.4,88.7,
40,0,1.1,0.00169,91.4,88.7,
41,0,1.0,0.00198,91.2,88.7,
40,0,1.1,0.00199,91.2,88.7,
40,0,1.0,0.00225,91.2,88.7,
40,0,1.1,0.00269,91.2,88.7,
40,0,1.0,0.00294,91.2,88.7,
41,0,1.1,0.00342,91.2,88.7,
41,0,1.0,0.00364,91.2,88.7,
41,0,1.1,0.00417,91.3,88.7,
41,0,1.0,0.00465,91.3,88.7,
41,0,1.5,0.00301,91.4,88.5,
42,0,1.0,0.000537,91.9,88.2,
39,0,1.4,0.000567,91.8,88.1,
43,0,1.1,0.000568,91.9,87.6,
40,0,1.1,0.000544,91.7,87.2,
41,0,1.0,0.00054,91.6,86.9,
41,0,1.0,0.000527,91.6,86.9,
40,0,1.1,0.000533,91.6,87.1,
40,0,1.1,0.000533,91.6,87.3,
41,0,1.0,0.000532,91.6,87.3,
40,0,1.0,0.000521,91.6,87.5,
41,0,1.0,0.000536,91.6,87.8,
42,0,1.1,0.000528,91.6,87.8,
42,0,1.1,0.000522,91.6,88.0,
40,0,1.0,0.000539,91.8,88.2,
41,0,1.1,0.000552,91.9,88.4,
41,0,1.1,0.000562,91.9,88.7,
40,0,1.0,0.000576,91.9,88.7,
41,0,1.1,0.000582,92.0,88.9,
43,0,1.0,0.000647,92.1,89.2,
43,0,1.1,0.000625,92.1,89.2,
41,0,1.0,0.000642,92.1,89.2,
42,0,1.1,0.000644,92.2,89.3,
41,0,1.0,0.000661,92.3,89.6,
41,0,1.0,0.000674,92.3,89.6,
41,0,1.0,0.000679,92.3,89.6,
41,0,1.1,0.000704,92.4,89.8,
41,0,1.1,0.000707,92.5,90.1,
41,0,1.0,0.00075,92.5,90.1,
41,0,1.1,0.0007,92.5,90.1,
40,0,1.1,0.000715,92.6,90.2,
41,0,1.0,0.000721,92.8,90.5,
49,0,1.5,0.000629,92.6,90.3,
75,0,1.7,0.000597,92.5,89.7,
47,0,1.0,0.000689,92.5,89.2,
38,0,1.1,0.000679,92.3,89.2,
39,0,1.1,0.000694,92.3,89.3,
39,0,1.0,0.000684,92.3,89.8,
38,0,1.1,0.000692,92.3,90.1,
38,0,0.9,0.00066,92.3,90.2,
49,0,1.4,0.000689,92.3,90.5,
None,0,1.4,0.00058,92.1,90.3,
None,0,1.1,0.00058,91.8,89.9,
39,0,1.0,0.000569,91.6,89.4,
41,0,1.2,0.000628,91.4,89.2,
None,0,1.1,0.000726,91.2,88.7,
55,0,1.2,0.000668,91.0,88.7,
37,0,1.1,0.000597,91.0,88.6,
37,0,1.1,0.000588,90.8,88.2,
40,0,1.2,0.000601,90.7,88.2,
None,0,1.2,0.000622,91.0,88.1,
40,0,1.1,0.000601,90.9,87.8,
39,0,1.5,0.000611,90.9,87.8,
51,0,1.1,0.000529,91.3,87.9,
37,0,1.4,0.000527,91.3,88.4,
35,0,1.2,0.000555,91.2,88.6,
38,0,1.1,0.000547,91.2,88.1,
38,0,1.1,0.000542,91.0,87.6,
38,0,1.0,0.000536,90.8,86.9,
41,0,1.4,0.000536,90.7,86.8,
43,0,1.0,0.000529,90.4,86.5,
39,0,1.1,0.000517,90.3,86.5,
39,0,1.1,0.000516,90.3,86.5,
39,0,1.0,0.000509,90.3,86.5,
39,0,1.1,0.000508,90.3,86.5,
37,0,1.1,0.000498,90.2,86.5,
43,0,1.1,0.000491,90.1,86.5,
38,0,1.1,0.000497,90.0,86.5,
38,0,1.0,0.000497,90.0,86.5,
38,0,1.1,0.000493,89.9,86.5,
38,0,1.0,0.000512,89.8,86.3,
38,0,1.1,0.000511,89.8,86.0,
39,0,1.1,0.000521,89.6,86.0,
39,0,1.1,0.000503,89.6,86.0,
39,0,1.0,0.000544,89.5,85.9,
39,0,0.9,0.000565,89.4,85.6,
39,0,1.1,0.000559,89.4,85.6,
38,0,1.1,0.000545,89.2,85.6,
38,0,1.0,0.000575,89.1,85.4,
38,0,1.3,0.000577,89.1,85.1,
None,0,1.3,0.000555,88.9,85.1,
38,0,0.9,0.000525,88.9,85.2,
38,0,1.0,0.000506,88.9,85.6,
37,0,1.1,0.000507,88.9,85.7,
38,0,1.1,0.000503,88.9,86.0,
38,0,1.0,0.000501,88.9,86.1,
38,0,1.1,0.000506,89.0,86.5,
38,0,1.1,0.000508,89.1,86.5,
38,0,1.0,0.000535,89.1,86.6,
38,0,1.0,0.00058,89.1,86.9,
38,0,0.9,0.000601,89.2,86.9,
38,0,0.8,0.000597,89.3,86.9,
38,0,1.1,0.000611,89.4,86.9,
38,0,1.1,0.000625,89.4,86.9,
39,0,1.0,0.00061,89.4,86.9,
38,0,1.1,0.000632,89.6,87.0,
38,0,1.0,0.0006,89.6,87.3,
46,0,1.7,0.000569,89.5,87.2,
40,0,1.2,0.000655,89.1,86.8,
37,0,1.1,0.000671,89.1,86.3,
38,0,1.0,0.000656,88.9,85.9,
38,0,1.1,0.000653,88.7,85.4,
None,0,1.1,0.0006,88.5,85.1,
39,0,1.1,0.000612,88.3,85.0,
37,0,1.1,0.000626,88.1,84.7,
39,0,1.0,0.000596,88.0,84.5,
39,0,1.1,0.000617,87.8,84.2,
39,0,1.1,0.000627,87.7,84.1,
39,0,1.0,0.000614,87.6,83.8,
34,0,1.1,0.000616,87.4,83.8,
38,0,1.1,0.000607,87.4,83.6,
39,0,1.1,0.000609,87.2,83.3,
38,0,1.0,0.000599,87.1,83.3,
38,0,1.2,0.000633,87.0,83.3,
None,0,1.6,0.000692,87.0,83.3,
37,0,1.4,0.000588,88.1,83.4,
37,0,1.4,0.00062,88.1,83.9,
38,0,1.1,0.000576,88.0,84.2,
37,0,1.0,0.000577,88.0,84.2,
38,0,1.6,0.000616,88.2,84.2,
37,0,1.2,0.000583,88.2,84.2,
37,0,1.2,0.00061,88.2,84.2,
38,0,1.4,0.000583,88.4,84.2,
38,0,1.1,0.000565,88.5,84.2,
38,0,1.3,0.000658,88.4,84.2,
75,0,1.2,0.000734,88.1,84.2,
36,0,1.1,0.000738,87.9,84.2,
38,0,1.0,0.000742,87.8,84.1,
38,0,1.1,0.000744,87.7,83.8,
38,0,1.2,0.000713,87.6,83.8,
39,0,1.2,0.000663,87.6,83.8,
None,0,1.8,0.000634,87.8,83.8,
43,0,1.1,0.000591,87.8,83.8,
37,0,1.1,0.000597,87.8,83.8,
37,0,1.0,0.000588,87.8,83.8,
37,0,1.1,0.0006,87.6,83.8,
37,0,1.1,0.000588,87.6,83.6,
37,0,1.1,0.000591,87.6,83.3,
37,0,1.0,0.000603,87.4,83.3,
37,0,1.1,0.000591,87.4,83.3,
37,0,1.1,0.000581,87.4,83.3,
37,0,1.1,0.000584,87.2,83.3,
38,0,1.1,0.000586,87.1,83.3,
38,0,1.1,0.000598,87.1,83.3,
37,0,1.1,0.000575,87.0,83.2,
38,0,1.1,0.000581,86.9,82.8,
38,0,1.1,0.00059,86.9,82.8,
39,0,1.1,0.000586,86.9,82.8,
38,0,1.0,0.000582,86.7,82.8,
38,0,1.1,0.000579,86.7,82.8,
38,0,1.1,0.000583,86.7,82.8,
39,0,1.1,0.000579,86.7,82.8,
41,0,1.4,0.000591,86.9,82.8,
51,0,1.5,0.00058,87.1,82.8,
40,0,1.5,0.000567,87.3,82.7,
50,0,1.6,0.000579,87.1,82.3,
46,0,1.1,0.000585,86.9,82.0,
42,0,1.1,0.000585,86.7,81.8,
40,0,1.2,0.000587,86.5,81.5,
None,0,1.8,0.000584,86.3,81.5,
None,0,1.5,0.00059,86.2,81.4,
41,0,1.7,0.000618,86.0,81.1,
52,0,1.9,0.000624,86.0,81.1,
55,0,1.5,0.000589,86.0,81.1,
57,0,1.7,0.00061,85.7,81.1,
45,0,1.5,0.000602,85.7,80.9,
42,0,1.2,0.000602,85.6,80.6,
42,0,1.1,0.000606,85.5,80.7,
42,0,1.2,0.000581,85.2,81.1,
41,0,1.9,0.000612,85.2,81.1,
None,0,1.8,0.000587,85.4,81.1,
47,0,1.4,0.000576,85.7,81.1,
None,22,2.4,0.00071,85.6,80.9,
52,0,2.1,0.000656,85.5,80.6,
None,11,2.3,0.000689,85.5,80.5,
51,7,2.8,0.000609,85.3,80.2,
None,10,2.3,0.000651,85.3,80.2,
62,0,2.0,0.000599,85.2,80.2,
None,0,1.9,0.000592,85.1,80.2,
None,0,2.0,0.000664,85.0,80.0,
66,0,1.7,0.000663,84.9,79.7,
None,9,2.1,0.000704,84.7,79.7,
None,0,1.5,0.000664,84.8,79.7,
None,0,2.1,0.000687,84.7,79.7,
None,0,2.1,0.000664,84.6,79.7,
None,0,1.9,0.000686,84.5,79.7,
None,0,1.9,0.00059,84.7,79.8,
None,0,1.9,0.000669,84.8,80.4,
None,0,2.0,0.000662,84.9,81.1,
52,0,1.8,0.000644,85.1,80.9,
64,0,1.5,0.000626,85.1,80.6,
78,0,1.4,0.000634,85.0,80.6,
52,0,2.0,0.000642,84.9,80.6,
None,0,1.4,None,None,None,
None,0,1.2,None,None,None,
90,0,1.5,0.000716,83.7,79.2,
None,0,1.7,0.000708,83.5,79.2,
74,0,1.4,0.000665,83.5,79.2,
46,0,1.4,0.000616,83.9,79.2,
39,0,1.4,0.000616,84.0,80.1,
38,0,1.2,0.000597,84.0,80.2,
38,0,1.1,0.000589,84.2,80.6,
38,0,1.1,0.000586,84.2,81.0,
38,0,1.1,0.000579,84.2,81.0,
39,0,1.1,0.000561,84.3,81.5,
39,0,1.2,0.000577,84.4,81.5,
None,10,2.3,0.000689,84.2,81.5,
38,0,1.8,0.000638,84.0,81.1,
None,0,1.4,0.000626,83.8,80.6,
None,0,1.5,0.000616,83.8,80.6,
60,0,1.3,0.000624,83.8,80.2,
39,0,1.1,0.000575,84.0,80.2,
40,0,1.6,0.00059,83.8,80.6,
None,0,1.6,0.000589,83.6,80.6,
None,0,1.7,0.000596,83.5,80.6,
74,0,1.7,0.000584,83.5,80.6,
None,0,1.7,0.000594,83.5,80.6,
64,0,1.5,0.000565,83.4,80.2,
71,0,1.4,0.000584,83.3,80.2,
60,0,1.4,0.000578,83.3,80.2,
61,0,1.6,0.000609,83.1,80.2,
46,0,1.5,0.000578,83.0,79.7,
None,0,1.7,0.000646,82.9,79.7,
55,0,1.2,0.000668,82.8,79.7,
67,0,1.3,0.000664,82.6,79.3,
77,0,1.3,0.000649,82.6,79.2,
75,0,1.1,0.000654,82.6,79.2,
39,0,1.4,0.000654,82.4,78.8,
None,0,1.7,0.000596,82.4,78.8,
69,0,1.8,0.000597,82.4,78.8,
42,0,1.2,0.000562,82.6,78.8,
41,0,1.2,0.00055,82.8,78.8,
40,0,1.0,0.000533,82.9,79.2,
54,0,1.8,0.000582,82.6,79.2,
None,0,1.8,0.000582,82.4,79.7,
41,0,1.8,0.000582,82.4,79.3,
43,0,1.6,0.000571,82.3,79.2,
42,0,1.8,0.000582,82.2,79.2,
58,0,1.7,0.000574,82.2,78.8,
58,0,1.8,0.000564,82.0,78.8,
42,0,1.5,0.000583,82.0,78.8,
42,0,1.4,0.000576,81.7,78.8,
53,0,1.7,0.000571,81.7,78.8,
None,0,1.7,0.000576,81.8,78.4,
41,0,1.1,0.0006,81.9,78.3,
None,0,1.4,0.000577,81.7,78.3,
51,0,1.1,0.00055,81.7,78.3,
41,0,1.1,0.000537,81.9,78.8,
39,0,1.0,0.000525,82.1,79.2,
39,0,1.0,0.000514,82.2,79.7,
40,0,1.1,0.000512,82.4,79.7,
42,0,1.1,0.000506,82.5,80.1,
38,0,1.0,0.000506,82.6,80.2,
39,0,1.2,0.000518,82.8,80.6,
73,0,1.1,0.000568,82.6,80.6,
76,0,1.5,0.000559,82.5,80.2,
85,0,1.8,0.000589,82.6,80.2,
43,0,1.3,0.00058,83.0,80.6,
44,0,1.2,0.000571,83.1,81.0,
39,0,1.0,0.000552,83.3,81.0,
39,0,1.3,0.000644,83.4,81.0,
None,0,1.2,0.000726,None,81.1,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.3,0.000657,83.8,82.0,
82,0,1.4,0.000598,83.9,82.0,
None,0,1.2,0.000632,84.0,81.9,
40,0,1.1,0.000589,84.0,81.4,
41,0,1.0,0.000588,83.8,81.0,
40,0,1.1,0.000574,83.8,81.0,
40,0,1.1,0.000603,83.6,80.6,
42,0,1.1,0.000616,83.3,80.5,
47,0,1.0,0.000613,83.3,80.2,
50,0,1.1,0.000604,83.2,80.2,
51,0,1.1,0.000597,83.1,80.2,
44,0,0.9,0.000602,83.1,80.2,
44,0,1.1,0.000586,83.0,80.2,
41,0,1.1,0.000581,82.9,80.1,
44,0,1.1,0.000589,82.9,79.7,
41,0,1.0,0.000587,82.9,79.7,
44,0,1.0,0.00058,82.9,79.7,
44,0,1.0,0.000585,82.9,79.7,
50,0,1.0,0.000577,82.8,79.7,
46,0,1.1,0.000584,82.6,79.7,
46,0,1.0,0.000578,82.6,79.7,
45,0,1.0,0.000588,82.6,79.7,
44,0,1.0,0.000571,82.6,79.7,
43,0,1.0,0.000593,82.6,79.7,
45,0,1.1,0.000571,82.6,79.7,
44,0,1.4,0.000582,82.8,79.7,
40,0,1.0,0.000544,82.9,79.7,
46,0,1.0,0.000528,83.0,79.8,
46,0,1.2,0.000559,82.9,80.2,
44,0,1.1,0.000561,82.9,80.2,
42,0,1.1,0.000538,83.1,80.6,
42,0,0.9,0.000535,83.1,80.7,
41,0,1.0,0.000523,83.2,81.0,
39,0,1.0,0.000529,83.3,81.0,
41,0,1.1,0.000522,83.4,81.1,
40,0,1.1,0.000521,83.5,81.5,
38,0,1.0,0.000527,83.5,81.5,
39,0,1.1,0.000531,83.7,81.6,
43,0,1.2,0.000573,83.7,82.0,
30,0,1.1,0.000619,83.7,82.4,
31,0,1.1,0.000619,83.9,82.5,
None,0,1.1,0.000624,84.1,82.9,
None,0,1.1,0.000624,84.3,83.3,
None,0,1.0,0.000618,84.5,83.4,
42,0,1.1,0.00063,84.8,83.8,
42,0,1.1,0.000627,85.0,84.2,
None,0,1.0,0.000627,85.3,84.3,
64,0,1.4,0.000601,85.5,84.7,
38,0,1.1,0.000539,85.8,84.7,
39,0,1.1,0.000513,86.0,84.7,
40,0,1.0,0.000507,86.2,85.1,
40,0,1.1,0.000511,86.2,85.1,
41,0,1.1,0.000498,86.5,85.1,
41,0,1.0,0.000493,86.5,85.1,
41,0,1.1,0.000509,86.6,85.2,
42,0,1.1,0.000565,86.7,85.5,
83,0,1.0,0.000579,86.7,85.5,
None,0,1.1,0.000596,86.7,85.5,
None,0,1.0,0.000611,86.9,85.5,
None,0,1.1,0.000615,86.9,85.5,
None,0,1.0,0.000608,86.9,85.5,
None,0,1.0,0.000623,87.0,85.5,
42,0,1.1,0.000669,87.1,85.5,
43,0,1.0,0.000596,87.1,85.5,
44,0,1.1,0.000611,87.3,85.5,
43,0,1.1,0.00062,87.4,85.6,
44,0,1.0,0.000622,87.5,86.0,
45,0,1.1,0.000614,87.6,86.0,
45,0,1.0,0.000622,87.7,86.0,
44,0,1.1,0.000617,87.8,86.0,
44,0,1.1,0.00062,87.9,86.0,
43,0,1.0,0.000605,88.0,86.1,
44,0,1.1,0.000618,88.1,86.5,
44,0,1.0,0.000623,88.2,86.5,
44,0,1.0,0.000612,88.4,86.5,
44,0,1.1,0.000617,88.5,86.5,
44,0,0.9,0.000613,88.6,86.5,
44,0,1.0,0.000624,88.7,86.5,
44,0,1.1,0.000612,88.9,86.9,
44,0,1.0,0.000621,88.9,86.9,
43,0,1.0,0.0006,89.1,86.9,
43,0,1.0,0.000623,89.2,87.0,
43,0,0.9,0.000629,89.4,87.3,
44,0,1.0,0.000638,89.5,87.3,
44,0,1.0,0.000641,89.6,87.3,
43,0,1.0,0.000632,89.7,87.3,
42,0,1.1,0.000632,89.8,87.4,
42,0,1.2,0.000575,90.2,87.7,
37,0,1.0,0.000561,90.3,87.3,
38,0,0.9,0.000551,90.4,87.3,
38,0,1.0,0.000548,90.4,87.3,
38,0,1.1,0.000556,90.4,87.3,
38,0,1.0,0.000613,90.4,87.4,
38,0,1.1,0.000638,90.5,87.8,
43,0,1.4,0.000661,90.4,87.8,
38,0,1.0,0.000672,90.5,88.0,
40,0,1.1,0.000643,90.5,88.8,
39,0,1.1,0.000661,90.7,89.2,
39,0,1.0,0.00068,90.8,89.2,
38,0,1.1,0.000648,91.0,89.6,
40,0,1.1,0.000642,91.0,89.7,
39,0,1.0,0.000662,91.2,90.0,
40,0,1.2,0.000643,91.2,90.0,
71,0,1.2,0.000613,91.2,90.0,
38,0,1.1,0.000585,91.2,89.5,
41,0,1.0,0.000604,91.1,89.1,
40,0,1.1,0.00059,91.0,88.5,
42,0,1.1,0.0006,90.8,87.7,
41,0,1.1,0.000604,90.6,87.3,
40,0,1.0,0.00059,90.4,87.3,
41,0,1.1,0.000598,90.2,86.8,
42,0,1.1,0.000643,90.0,86.5,
43,0,1.1,0.000607,89.8,86.4,
52,0,1.4,0.0006,89.6,85.9,
39,0,1.0,0.000558,89.5,85.5,
38,0,1.1,0.000533,89.4,85.5,
39,0,0.9,0.000549,89.4,85.6,
39,0,1.1,0.00055,89.2,86.0,
38,0,1.0,0.000545,89.1,86.0,
38,0,0.9,0.000519,89.1,86.0,
39,0,1.0,0.000539,89.1,86.1,
39,0,1.0,0.000556,89.1,86.5,
40,0,1.1,0.00052,89.1,86.5,
40,0,1.0,0.000518,89.1,86.5,
40,0,1.1,0.000543,89.2,86.5,
52,0,1.3,0.000573,89.3,86.5,
41,0,1.2,0.000556,89.1,86.8,
41,0,1.0,0.000537,89.1,86.5,
40,0,0.9,0.000539,89.1,86.9,
39,0,1.1,0.00053,89.1,86.9,
40,0,1.0,0.00053,89.1,86.9,
41,0,0.9,0.000537,89.1,86.9,
40,0,1.1,0.000526,89.1,86.9,
41,0,1.0,0.000518,89.1,86.9,
44,0,1.1,0.000527,89.2,86.9,
40,0,1.3,0.000543,89.3,86.9,
39,0,1.0,0.0006,89.6,87.0,
40,0,1.0,0.000644,89.7,87.4,
39,0,1.1,0.000631,89.9,87.9,
39,0,1.1,0.000662,90.0,88.2,
39,0,1.0,0.000645,90.3,88.3,
41,0,1.1,0.000635,90.4,88.7,
42,0,1.0,0.000617,90.5,88.8,
42,0,1.1,0.000604,90.7,89.2,
42,0,1.0,0.000648,90.7,89.2,
47,0,1.1,0.000637,90.9,89.2,
46,0,0.9,0.000634,91.0,89.6,
47,0,1.0,0.000652,91.2,89.6,
47,0,1.1,0.000658,91.3,89.7,
46,0,1.0,0.000628,91.4,90.0,
50,0,1.5,0.000581,91.4,90.0,
39,0,1.1,0.000555,91.4,89.5,
42,0,1.1,0.000567,91.2,89.1,
40,0,1.5,0.000568,91.0,88.6,
44,0,1.1,0.00054,91.0,88.1,
42,0,1.1,0.000525,90.7,87.3,
41,0,1.0,0.000524,90.4,86.9,
41,0,1.1,0.000554,90.3,86.8,
41,0,1.1,0.00055,90.1,86.4,
42,0,1.1,0.000544,89.9,86.0,
42,0,1.0,0.000542,89.8,85.9,
42,0,1.0,0.000524,89.6,85.5,
43,0,1.1,0.000543,89.6,85.5,
42,0,1.1,0.000513,89.5,85.5,
43,0,1.0,0.000529,89.4,85.5,
43,0,1.1,0.000558,89.3,85.1,
43,0,1.0,0.00053,89.1,85.1,
42,0,1.1,0.00054,89.1,85.1,
42,0,1.1,0.000538,89.1,85.1,
41,0,1.2,0.000553,89.1,85.1,
44,0,1.2,0.000572,89.2,85.2,
42,0,1.2,0.00056,89.4,85.6,
73,0,1.3,0.000663,89.4,86.1,
40,0,1.0,0.000681,89.4,86.5,
41,0,1.1,0.000688,89.6,86.9,
40,0,1.1,0.000715,89.7,87.0,
42,0,1.0,0.000692,89.8,87.4,
41,0,1.1,0.000679,90.0,87.8,
40,0,0.9,0.000685,90.0,87.9,
41,0,1.0,0.000726,90.2,88.2,
43,0,1.0,0.000672,90.3,88.3,
40,0,1.0,0.000731,90.4,88.7,
42,0,1.0,0.000604,90.5,88.7,
51,0,1.4,0.000643,90.6,88.8,
48,0,1.1,0.000566,90.7,89.1,
40,0,1.0,0.000573,90.7,88.6,
40,0,1.1,0.000566,90.7,88.2,
39,0,1.1,0.000566,90.7,88.2,
41,0,1.0,0.000572,90.7,88.2,
40,0,1.1,0.000584,90.5,87.8,
43,0,1.1,0.000577,90.4,87.8,
40,0,1.0,0.00058,90.3,87.8,
41,0,1.1,0.000582,90.3,87.8,
41,0,1.0,0.000576,90.3,87.8,
42,0,1.1,0.000572,90.3,87.8,
41,0,1.1,0.000571,90.3,87.8,
40,0,1.0,0.000575,90.3,87.8,
42,0,1.1,0.000577,90.5,87.8,
